,0,1,2,3,4,5,6,7
0,0.0,-0.07373569023569022,-0.19938673010837957,-0.22543430729477243,-0.18384968910516356,-0.8876458333333332,-0.4222916666666666,-3.4542857142857146
1,-0.04872005338672004,0.0,-0.048046728971962625,-0.027550271667918725,-0.03810618248678465,-0.2743876308741173,-0.14846270161290318,-2.6239705882352937
2,-0.3383333333333333,-0.06512973251618075,0.0,-0.05256817565735972,-0.168134765625,-1.0864516129032256,-0.2619424799622819,-4.672000000000001
3,-0.1329880898537615,-0.024805548128342247,-0.038321693087318094,0.0,-0.007991275479565362,-0.04840651180502668,-0.011308971661632129,-1.032750582750582
4,-0.11584064439997951,-0.03398843480678343,-0.09513808546370589,-0.007225783271300018,0.0,-0.023977596017069704,-0.03127207561755508,-0.3598745819397991
5,-0.5992721834496508,-0.2775310630464795,-0.9597222222222221,-0.05024789339604155,-0.025737101552459618,0.0,-0.01126021058644287,-0.13325290234463918
6,-0.2806932773109243,-0.1839534574468085,-0.21151999999999999,-0.013394483139037083,-0.04305096519450133,-0.010430735422794886,0.0,-0.34463636363636363
7,-5.366666666666665,-14.467777777777775,-9.318799999999998,-2.6388571428571423,-1.4978888888888886,-0.2331435643564356,-0.6096726190476188,0.0
